Unnamed: 0,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct,cleaned_text,crowd_ans_x,page_id_x,count_yes_x,count_no_x,count_na_x,MV,page_id_y,count_yes_y,count_no_y,count_na_y,index_id,system_true_count,system_false_count,system_out,system_dicision,crowd_ans_y,crowd_dicision,text
21,436539.0,アヴェルヌス湖,['国'],39,7,イタリアカンパニア,39,189,"イタリア</a><br /><a href=""/index.php/%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%82%A2%E5%B7%9E"" title=""カンパニア州"">カンパニア",39,16,39,299,False,False,True,False,False,False,2378,2387,6651,6761,False,イタリアカンパニア,"yes,yes,no,yes,yes,yes,nan,yes,yes,yes",False,False,False,False,False,False,False,False,False,1021,1,5,0.16666666666666666,False,"['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'nan', 'yes', 'yes', 'yes']",True,['イタリアカンパニア']
22,436539.0,アヴェルヌス湖,['所在地'],39,7,イタリアカンパニア州,39,189,"イタリア</a><br /><a href=""/index.php/%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%82%A2%E5%B7%9E"" title=""カンパニア州"">カンパニア州",39,17,39,300,False,False,True,False,False,False,2378,2388,6651,6762,False,イタリアカンパニア州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1022,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['イタリアカンパニア', '州']"
23,436539.0,アヴェルヌス湖,['国'],38,44,カン,38,797,カン,38,46,38,799,False,True,False,False,False,False,2361,2363,6279,6281,False,カン,"no,no,no,no,no,no,no,nan,no,no",False,False,False,False,False,False,False,False,False,1023,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'nan', 'no', 'no']",False,['カン']
24,436539.0,アヴェルヌス湖,['所在地'],46,63,カンパニア地方,46,443,カンパニア</a>地方,46,70,46,454,True,False,False,False,False,False,2735,2742,10884,10895,True,カンパニア地方,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1024,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['カンパニア', '地方']"
25,436539.0,アヴェルヌス湖,['所在地'],46,63,カンパニア地方、ポッツォリの北西約4km,46,443,"カンパニア</a>地方、<a href=""/index.php/%E3%83%9D%E3%83%83%E3%83%84%E3%82%A9%E3%83%AA"" class=""mw-redirect"" title=""ポッツォリ"">ポッツォリ</a>の北西約4km",46,83,46,572,False,True,False,False,False,False,2735,2755,10884,11013,False,カンパニア地方、ポッツォリの北西約4km,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1025,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['カンパニア', '地方', '、', 'ポッツォリ', 'の', '北西', '約', '4', 'km']"
26,436539.0,アヴェルヌス湖,['所在地'],38,11,カンパニア州,38,334,カンパニア州,38,17,38,340,True,True,False,False,False,False,2328,2334,5816,5822,True,カンパニア州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1026,2,4,0.3333333333333333,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['カンパニア', '州']"
27,436539.0,アヴェルヌス湖,['所在地'],38,44,カンパニア州,38,797,カンパニア州,38,50,38,803,True,True,False,False,True,False,2361,2367,6279,6285,True,カンパニア州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1027,3,3,0.5,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['カンパニア', '州']"
28,436539.0,アヴェルヌス湖,['所在地'],39,11,カンパニア州,39,294,カンパニア州,39,17,39,300,True,True,False,True,True,False,2382,2388,6756,6762,True,カンパニア州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1028,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['カンパニア', '州']"
29,436539.0,アヴェルヌス湖,['所在地'],46,115,カンパニア火山弧,46,794,"カンパニア<a href=""/index.php/%E7%81%AB%E5%B1%B1%E5%BC%A7"" title=""火山弧"">火山弧",46,123,46,863,False,False,False,False,True,False,2787,2795,11235,11304,False,カンパニア火山弧,"no,yes,yes,yes,no,yes,yes,yes,no,no",False,False,False,False,False,False,False,False,False,1029,1,5,0.16666666666666666,False,"['no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no']",False,"['カンパニア', '火山', '弧']"
30,436539.0,アヴェルヌス湖,"['名前', 'の', '謂れ']",47,69,ギリシャ,47,347,ギリシャ,47,73,47,351,False,True,False,False,False,False,2897,2901,11688,11692,False,ギリシャ,"yes,no,no,no,no,no,no,nan,yes,no",False,False,False,False,False,False,False,False,False,1030,1,5,0.16666666666666666,False,"['yes', 'no', 'no', 'no', 'no', 'no', 'no', 'nan', 'yes', 'no']",False,['ギリシャ']
31,436539.0,アヴェルヌス湖,['成因'],50,114,コッシオの洞窟として知られる戦車が通れる幅を確保した全長1kmの地下通路によってギリシャの植民地クーマエ,50,645,"コッシオの洞窟として知られる<a href=""/index.php/%E3%83%81%E3%83%A3%E3%83%AA%E3%82%AA%E3%83%83%E3%83%88"" title=""チャリオット"">戦車</a>が通れる幅を確保した全長1kmの地下通路によって<a href=""/index.php/%E5%8F%A4%E4%BB%A3%E3%82%AE%E3%83%AA%E3%82%B7%E3%82%A2"" title=""古代ギリシア"">ギリシャ</a>の<a href=""/index.php/%E6%A4%8D%E6%B0%91%E5%9C%B0"" title=""植民地"">植民地</a><a href=""/index.php/%E3%82%AF%E3%83%BC%E3%83%9E%E3%82%A8"" title=""クーマエ"">クーマエ",50,166,50,1023,False,False,False,True,False,False,3429,3481,13352,13730,False,コッシオの洞窟として知られる戦車が通れる幅を確保した全長1kmの地下通路によってギリシャの植民地クーマエ,"no,no,no,no,no,no,no,no,no,yes",False,False,False,False,False,False,False,False,False,1031,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes']",False,"['コッシオ', 'の', '洞窟', 'として', '知ら', 'れる', '戦車', 'が', '通れる', '幅', 'を', '確保', 'し', 'た', '全長', '1', 'km', 'の', '地下', '通路', 'によって', 'ギリシャ', 'の', '植民', '地', 'クーマエ']"
32,436539.0,アヴェルヌス湖,['所在地'],46,93,フレグレイ平野という火山性平野の近く,46,768,フレグレイ平野</a>という火山性平野の近く,46,111,46,790,False,True,False,True,True,False,2765,2783,11209,11231,True,フレグレイ平野という火山性平野の近く,"no,nan,no,yes,yes,nan,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1032,3,3,0.5,True,"['no', 'nan', 'no', 'yes', 'yes', 'nan', 'yes', 'yes', 'yes', 'yes']",False,"['フレグレイ', '平野', 'という', '火山', '性', '平野', 'の', '近く']"
33,436539.0,アヴェルヌス湖,['所在地'],46,71,ポッツォリの北西,46,556,ポッツォリ</a>の北西,46,79,46,568,True,False,False,False,False,False,2743,2751,10997,11009,False,ポッツォリの北西,"yes,yes,yes,yes,yes,yes,yes,no,yes,yes",False,False,False,False,False,False,False,False,False,1033,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",True,"['ポッツォリ', 'の', '北西']"
34,436539.0,アヴェルヌス湖,['島'],40,26,北緯40.83833度,40,601,北緯40.83833度,40,37,40,612,False,True,False,False,False,False,2416,2427,7533,7544,False,北緯4083833度,"no,no,no,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1034,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['北緯', '40', '.', '83833', '度']"
35,436539.0,アヴェルヌス湖,['島'],40,100,北緯40.83833度,40,1474,北緯40.83833度,40,111,40,1485,False,True,False,False,False,False,2490,2501,8406,8417,False,北緯4083833度,"yes,no,no,no,no,no,no,no,yes,no",False,False,False,False,False,False,False,False,False,1035,1,5,0.16666666666666666,False,"['yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no']",False,"['北緯', '40', '.', '83833', '度']"
36,436539.0,アヴェルヌス湖,"['座標', '・', '緯度']",40,26,北緯40.83833度,40,601,北緯40.83833度,40,37,40,612,True,False,True,True,True,False,2416,2427,7533,7544,False,北緯4083833度,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1036,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '40', '.', '83833', '度']"
37,436539.0,アヴェルヌス湖,"['座標', '・', '緯度']",40,100,北緯40.83833度,40,1474,北緯40.83833度,40,111,40,1485,True,False,True,True,True,False,2490,2501,8406,8417,False,北緯4083833度,"yes,no,yes,yes,yes,yes,yes,nan,yes,yes",False,False,False,False,False,False,False,False,False,1037,4,2,0.6666666666666666,True,"['yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'nan', 'yes', 'yes']",True,"['北緯', '40', '.', '83833', '度']"
38,436539.0,アヴェルヌス湖,['島'],40,0,北緯40度50分18秒,40,397,北緯40度50分18秒,40,11,40,408,False,True,False,False,False,False,2390,2401,7329,7340,False,北緯40度50分18秒,"no,no,no,yes,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1038,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['北緯', '40', '度', '50', '分', '18', '秒']"
39,436539.0,アヴェルヌス湖,['島'],40,74,北緯40度50分18秒,40,1270,北緯40度50分18秒,40,85,40,1281,False,True,False,False,False,False,2464,2475,8202,8213,False,北緯40度50分18秒,"no,no,no,nan,yes,no,no,no,yes,no",False,False,False,False,False,False,False,False,False,1039,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'nan', 'yes', 'no', 'no', 'no', 'yes', 'no']",False,"['北緯', '40', '度', '50', '分', '18', '秒']"
40,436539.0,アヴェルヌス湖,"['座標', '・', '緯度']",40,0,北緯40度50分18秒,40,397,北緯40度50分18秒,40,11,40,408,True,False,True,True,True,False,2390,2401,7329,7340,False,北緯40度50分18秒,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1040,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '40', '度', '50', '分', '18', '秒']"
41,436539.0,アヴェルヌス湖,"['座標', '・', '緯度']",40,74,北緯40度50分18秒,40,1270,北緯40度50分18秒,40,85,40,1281,True,False,True,True,True,False,2464,2475,8202,8213,False,北緯40度50分18秒,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1041,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '40', '度', '50', '分', '18', '秒']"
42,436539.0,アヴェルヌス湖,"['国内', '位置']",46,57,南イタリア,46,261,"南<a href=""/index.php/%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2"" title=""イタリア"">イタリア",46,62,46,337,False,True,False,False,False,False,2729,2734,10702,10778,True,南イタリア,"yes,yes,yes,yes,yes,no,yes,no,yes,yes",False,False,False,False,False,False,False,False,False,1042,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes']",True,"['南', 'イタリア']"
43,436539.0,アヴェルヌス湖,['所在地'],46,57,南イタリア,46,261,"南<a href=""/index.php/%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2"" title=""イタリア"">イタリア",46,62,46,337,False,True,False,False,False,False,2729,2734,10702,10778,False,南イタリア,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1043,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['南', 'イタリア']"
44,436539.0,アヴェルヌス湖,['所在地'],46,57,南イタリアのカンパニア地方,46,261,"南<a href=""/index.php/%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2"" title=""イタリア"">イタリア</a>の<a href=""/index.php/%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%82%A2"" class=""mw-redirect"" title=""カンパニア"">カンパニア</a>地方",46,70,46,454,False,False,False,True,False,False,2729,2742,10702,10895,False,南イタリアのカンパニア地方,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1044,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['南', 'イタリア', 'の', 'カンパニア', '地方']"
45,436539.0,アヴェルヌス湖,['所在地'],46,57,南イタリアのカンパニア地方、ポッツォリの北西約4kmの,46,261,"南<a href=""/index.php/%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2"" title=""イタリア"">イタリア</a>の<a href=""/index.php/%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%82%A2"" class=""mw-redirect"" title=""カンパニア"">カンパニア</a>地方、<a href=""/index.php/%E3%83%9D%E3%83%83%E3%83%84%E3%82%A9%E3%83%AA"" class=""mw-redirect"" title=""ポッツォリ"">ポッツォリ</a>の北西約4kmの",46,84,46,573,False,False,False,False,True,False,2729,2756,10702,11014,False,南イタリアのカンパニア地方、ポッツォリの北西約4kmの,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1045,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['南', 'イタリア', 'の', 'カンパニア', '地方', '、', 'ポッツォリ', 'の', '北西', '約', '4', 'km', 'の']"
46,436539.0,アヴェルヌス湖,"['構成', 'する', '湖沼']",49,97,東湖,49,169,東湖,49,99,49,171,False,True,False,False,False,False,3297,3299,12689,12691,False,東湖,"no,no,no,no,yes,yes,no,yes,yes,no",False,False,False,False,False,False,False,False,False,1046,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'no']",False,['東湖']
47,436539.0,アヴェルヌス湖,"['座標', '・', '経度']",40,112,東経14.07500,40,1486,東経14.07500,40,122,40,1496,True,False,False,False,False,False,2502,2512,8418,8428,False,東経1407500,"yes,yes,yes,yes,yes,yes,yes,no,yes,yes",False,False,False,False,False,False,False,False,False,1047,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",True,"['東経', '14', '.', '07500']"
48,436539.0,アヴェルヌス湖,['幅'],40,38,東経14.07500度,40,613,東経14.07500度,40,49,40,624,False,True,False,False,False,False,2428,2439,7545,7556,False,東経1407500度,"no,no,no,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1048,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['東経', '14', '.', '07500', '度']"
